# Force coefficients
# liftDir     : (0.0000000e+00 1.0000000e+00 0.0000000e+00)
# dragDir     : (1.0000000e+00 0.0000000e+00 0.0000000e+00)
# pitchAxis   : (0.0000000e+00 0.0000000e+00 1.0000000e+00)
# magUInf     : 3.6089199e+01
# lRef        : 9.0219998e-01
# Aref        : 6.3155003e-02
# CofR        : (2.2555199e-01 0.0000000e+00 0.0000000e+00)
# Time        	Cm            	Cd            	Cl            	Cl(f)         	Cl(r)         	Cm	Cd	Cl	Cl(f)	Cl(r)
2.0250000e+03	1.7860018e-01	3.6077136e-01	1.5915946e+00	9.7439748e-01	6.1719710e-01
2.0500000e+03	1.6976027e-01	3.4165847e-01	1.6387792e+00	9.8914987e-01	6.4962929e-01
2.0750000e+03	1.6144507e-01	3.1986260e-01	1.6796809e+00	1.0012856e+00	6.7839539e-01
2.1000000e+03	1.5415826e-01	2.9599908e-01	1.7153556e+00	1.0118361e+00	7.0351958e-01
2.1250000e+03	1.4967398e-01	2.7340811e-01	1.7551368e+00	1.0272424e+00	7.2789443e-01
2.1500000e+03	1.5250090e-01	2.5937966e-01	1.8198322e+00	1.0624170e+00	7.5741518e-01
2.1750000e+03	1.5250644e-01	2.4009392e-01	1.8673786e+00	1.0861957e+00	7.8118289e-01
2.2000000e+03	1.5544562e-01	2.2386460e-01	1.9191076e+00	1.1149994e+00	8.0410814e-01
2.2250000e+03	1.6067901e-01	2.1064086e-01	1.9743245e+00	1.1478412e+00	8.2648325e-01
2.2500000e+03	1.6521955e-01	1.9698553e-01	2.0199652e+00	1.1752021e+00	8.4476304e-01
2.2750000e+03	1.5754078e-01	1.6873747e-01	2.0087323e+00	1.1619070e+00	8.4682536e-01
2.3000000e+03	1.4255828e-01	1.3448477e-01	1.9579909e+00	1.1215537e+00	8.3643717e-01
2.3250000e+03	1.2531231e-01	1.0357776e-01	1.8899894e+00	1.0703070e+00	8.1968236e-01
2.3500000e+03	1.1117184e-01	8.5610032e-02	1.8304819e+00	1.0264127e+00	8.0406910e-01
2.3750000e+03	1.0206367e-01	8.3078876e-02	1.7931210e+00	9.9862415e-01	7.9449683e-01
2.4000000e+03	9.5031403e-02	9.1298170e-02	1.7668003e+00	9.7843152e-01	7.8836876e-01
2.4250000e+03	9.1777161e-02	1.0785639e-01	1.7345998e+00	9.5907706e-01	7.7552277e-01
2.4500000e+03	9.2068881e-02	1.2756076e-01	1.7072414e+00	9.4568956e-01	7.6155186e-01
2.4750000e+03	9.6311301e-02	1.5634610e-01	1.7022674e+00	9.4744503e-01	7.5482237e-01
2.5000000e+03	1.0760006e-01	1.8659113e-01	1.7079295e+00	9.6156478e-01	7.4636471e-01
2.5250000e+03	1.1961605e-01	2.1865503e-01	1.7256835e+00	9.8245776e-01	7.4322569e-01
2.5500000e+03	1.3443494e-01	2.4303314e-01	1.7233435e+00	9.9610668e-01	7.2723681e-01
2.5750000e+03	1.5192887e-01	2.7339533e-01	1.7231928e+00	1.0135252e+00	7.0966756e-01
2.6000000e+03	1.6802302e-01	3.0081823e-01	1.7167447e+00	1.0263953e+00	6.9034934e-01
2.6250000e+03	1.8780774e-01	3.2451788e-01	1.6799892e+00	1.0278023e+00	6.5218687e-01
2.6500000e+03	2.0538935e-01	3.4624752e-01	1.6389830e+00	1.0248809e+00	6.1410213e-01
2.6750000e+03	2.2345385e-01	3.7023371e-01	1.6066830e+00	1.0267954e+00	5.7988763e-01
2.7000000e+03	2.3658419e-01	3.8146493e-01	1.5615960e+00	1.0173821e+00	5.4421383e-01
2.7250000e+03	2.4324767e-01	3.8613603e-01	1.5274657e+00	1.0069805e+00	5.2048516e-01
2.7500000e+03	2.3905490e-01	3.8402525e-01	1.5126116e+00	9.9536073e-01	5.1725090e-01
2.7750000e+03	2.2951077e-01	3.7744051e-01	1.5066583e+00	9.8283994e-01	5.2381837e-01
2.8000000e+03	2.1962288e-01	3.7125155e-01	1.5113513e+00	9.7529852e-01	5.3605282e-01
