# Force coefficients
# liftDir     : (0.0000000e+00 1.0000000e+00 0.0000000e+00)
# dragDir     : (1.0000000e+00 0.0000000e+00 0.0000000e+00)
# pitchAxis   : (0.0000000e+00 0.0000000e+00 1.0000000e+00)
# magUInf     : 3.6089199e+01
# lRef        : 9.0219998e-01
# Aref        : 6.3155003e-02
# CofR        : (2.2555199e-01 0.0000000e+00 0.0000000e+00)
# Time        	Cm            	Cd            	Cl            	Cl(f)         	Cl(r)         	Cm	Cd	Cl	Cl(f)	Cl(r)
2.5000000e+01	9.5106289e-02	2.1584527e-01	1.0097082e+00	5.9996039e-01	4.0974778e-01
5.0000000e+01	1.2462585e-01	2.5330311e-01	1.1964985e+00	7.2287512e-01	4.7362339e-01
7.5000000e+01	1.1533288e-01	2.4574797e-01	1.2427864e+00	7.3672611e-01	5.0606030e-01
1.0000000e+02	1.1950288e-01	2.5051850e-01	1.3178726e+00	7.7843922e-01	5.3943342e-01
1.2500000e+02	1.2818243e-01	2.5889286e-01	1.4063953e+00	8.3138007e-01	5.7501525e-01
1.5000000e+02	1.3686915e-01	2.6643032e-01	1.5005792e+00	8.8715875e-01	6.1342049e-01
1.7500000e+02	1.4009824e-01	2.6551417e-01	1.5807098e+00	9.3045318e-01	6.5025663e-01
2.0000000e+02	1.4292149e-01	2.6190209e-01	1.6574570e+00	9.7165000e-01	6.8580699e-01
2.2500000e+02	1.4393614e-01	2.5469521e-01	1.7238792e+00	1.0058757e+00	7.1800345e-01
2.5000000e+02	1.4418802e-01	2.4563020e-01	1.7831364e+00	1.0357562e+00	7.4738014e-01
2.7500000e+02	1.4357375e-01	2.3511763e-01	1.8345346e+00	1.0608411e+00	7.7369356e-01
3.0000000e+02	1.4327009e-01	2.2489642e-01	1.8833952e+00	1.0849677e+00	7.9842752e-01
3.2500000e+02	1.4375098e-01	2.1598858e-01	1.9312515e+00	1.1093768e+00	8.2187480e-01
3.5000000e+02	1.4365262e-01	2.0712891e-01	1.9716439e+00	1.1294746e+00	8.4216934e-01
3.7500000e+02	1.4078107e-01	1.9582242e-01	1.9941527e+00	1.1378574e+00	8.5629523e-01
4.0000000e+02	1.3728593e-01	1.8511862e-01	2.0066612e+00	1.1406165e+00	8.6604464e-01
4.2500000e+02	1.3402823e-01	1.7643437e-01	2.0141058e+00	1.1410811e+00	8.7302470e-01
4.5000000e+02	1.3143152e-01	1.7005037e-01	2.0200276e+00	1.1414454e+00	8.7858230e-01
