# Glasair VG tunnel force log | mode=slice stl=L:/Dev/glasair_vg_sim/gpu/fluidx3d/assets/wing_speck_s0.25m.stl aoa_deg=14.0 Re=2.21000004E6 mm_per_cell=1.623
# t,Fx,Fy,Fz,Cd,Cl
2000,0.062362,105.531936,623.434143,0.246609,1.456855
4000,0.060901,134.212371,890.522155,0.313631,2.080992
6000,-0.158603,148.581893,964.023681,0.347210,2.252752
8000,0.016466,152.726837,996.159057,0.356896,2.327847
10000,-0.100576,142.076278,950.932800,0.332007,2.222161
12000,-0.170936,146.954193,955.006835,0.343406,2.231681
14000,-0.006530,152.767364,958.274108,0.356990,2.239316
