# Force coefficients
# liftDir     : (0.0000000e+00 1.0000000e+00 0.0000000e+00)
# dragDir     : (1.0000000e+00 0.0000000e+00 0.0000000e+00)
# pitchAxis   : (0.0000000e+00 0.0000000e+00 1.0000000e+00)
# magUInf     : 3.6089199e+01
# lRef        : 9.0219998e-01
# Aref        : 1.2630901e-01
# CofR        : (2.2555199e-01 0.0000000e+00 0.0000000e+00)
# Time        	Cm            	Cd            	Cl            	Cl(f)         	Cl(r)         	Cm	Cd	Cl	Cl(f)	Cl(r)
2.0250000e+03	1.0003050e-01	2.0634259e-01	1.0493695e+00	6.2471521e-01	4.2465425e-01
2.0500000e+03	9.7235888e-02	1.9971797e-01	1.0835112e+00	6.3899148e-01	4.4451973e-01
2.0750000e+03	9.3790554e-02	1.9136125e-01	1.1124648e+00	6.5002292e-01	4.6244183e-01
2.1000000e+03	9.0691343e-02	1.8246643e-01	1.1383390e+00	6.5986085e-01	4.7847819e-01
2.1250000e+03	8.7875098e-02	1.7339747e-01	1.1607671e+00	6.6825867e-01	4.9250844e-01
2.1500000e+03	8.5366935e-02	1.6457585e-01	1.1796607e+00	6.7519724e-01	5.0446343e-01
2.1750000e+03	8.3327644e-02	1.5662001e-01	1.1957557e+00	6.8120551e-01	5.1455021e-01
2.2000000e+03	8.2692765e-02	1.5069699e-01	1.2119412e+00	6.8866336e-01	5.2327788e-01
2.2250000e+03	8.5286565e-02	1.4983070e-01	1.2343756e+00	7.0247436e-01	5.3190124e-01
2.2500000e+03	8.5705891e-02	1.4775354e-01	1.2457291e+00	7.0857042e-01	5.3715867e-01
2.2750000e+03	8.4795661e-02	1.4464010e-01	1.2459294e+00	7.0776033e-01	5.3816903e-01
2.3000000e+03	9.1737680e-02	1.5117009e-01	1.2731122e+00	7.2829378e-01	5.4481840e-01
2.3250000e+03	1.0087345e-01	1.6052717e-01	1.3088095e+00	7.5527823e-01	5.5353129e-01
2.3500000e+03	1.1110663e-01	1.7169571e-01	1.3479822e+00	7.8509772e-01	5.6288445e-01
2.3750000e+03	1.2321600e-01	1.8469629e-01	1.3933815e+00	8.1990671e-01	5.7347476e-01
2.4000000e+03	1.3580707e-01	1.9726826e-01	1.4351438e+00	8.5337901e-01	5.8176482e-01
2.4250000e+03	1.2424614e-01	1.8126795e-01	1.3844910e+00	8.1649160e-01	5.6799936e-01
2.4500000e+03	1.1089090e-01	1.6366810e-01	1.3297187e+00	7.7575028e-01	5.5396843e-01
2.4750000e+03	1.0462227e-01	1.5643151e-01	1.3089912e+00	7.5911784e-01	5.4987335e-01
2.5000000e+03	9.6271068e-02	1.4831728e-01	1.2825166e+00	7.3752940e-01	5.4498720e-01
2.5250000e+03	8.6192369e-02	1.3977899e-01	1.2531230e+00	7.1275389e-01	5.4036915e-01
2.5500000e+03	7.3423013e-02	1.2959450e-01	1.2201853e+00	6.8351567e-01	5.3666961e-01
2.5750000e+03	6.4851657e-02	1.2528406e-01	1.2077901e+00	6.6874671e-01	5.3904343e-01
2.6000000e+03	6.0491342e-02	1.2513636e-01	1.2158217e+00	6.6840219e-01	5.4741955e-01
2.6250000e+03	6.0222704e-02	1.2693894e-01	1.2357225e+00	6.7808396e-01	5.5763859e-01
2.6500000e+03	6.5968305e-02	1.3278805e-01	1.2695898e+00	7.0076323e-01	5.6882656e-01
2.6750000e+03	6.9366992e-02	1.3482372e-01	1.2976596e+00	7.1819681e-01	5.7946283e-01
2.7000000e+03	7.2275341e-02	1.3521223e-01	1.3166516e+00	7.3060113e-01	5.8605045e-01
2.7250000e+03	7.9696447e-02	1.3925627e-01	1.3377733e+00	7.4858308e-01	5.8919024e-01
2.7500000e+03	8.6205550e-02	1.4235654e-01	1.3442138e+00	7.5831246e-01	5.8590138e-01
2.7750000e+03	9.2966564e-02	1.5016410e-01	1.3427140e+00	7.6432353e-01	5.7839042e-01
2.8000000e+03	8.8828236e-02	1.5146837e-01	1.3142414e+00	7.4594891e-01	5.6829250e-01
2.8250000e+03	7.8878738e-02	1.4750688e-01	1.2722847e+00	7.1502113e-01	5.5726361e-01
2.8500000e+03	7.2245575e-02	1.4374237e-01	1.2447011e+00	6.9459617e-01	5.5010498e-01
2.8750000e+03	7.7971771e-02	1.5016817e-01	1.2573619e+00	7.0665270e-01	5.5070919e-01
2.9000000e+03	8.8979498e-02	1.6113719e-01	1.2911650e+00	7.3456198e-01	5.5660301e-01
2.9250000e+03	9.9934630e-02	1.7195219e-01	1.3304518e+00	7.6516056e-01	5.6529129e-01
2.9500000e+03	1.0931957e-01	1.8264653e-01	1.3716328e+00	7.9513597e-01	5.7649684e-01
2.9750000e+03	1.0284052e-01	1.7593490e-01	1.3724773e+00	7.8907919e-01	5.8339810e-01
3.0000000e+03	8.7403342e-02	1.5811175e-01	1.3460850e+00	7.6044583e-01	5.8563912e-01
3.0250000e+03	7.8781292e-02	1.4676277e-01	1.3324549e+00	7.4500877e-01	5.8744615e-01
3.0500000e+03	7.8473970e-02	1.4218748e-01	1.3353757e+00	7.4616182e-01	5.8921385e-01
3.0750000e+03	8.7319806e-02	1.4733869e-01	1.3593718e+00	7.6700568e-01	5.9236610e-01
3.1000000e+03	9.4873250e-02	1.5264829e-01	1.3810252e+00	7.8538585e-01	5.9563935e-01
3.1250000e+03	1.0205030e-01	1.6032785e-01	1.4044863e+00	8.0429345e-01	6.0019284e-01
3.1500000e+03	9.9092104e-02	1.5859830e-01	1.4039955e+00	8.0108988e-01	6.0290563e-01
3.1750000e+03	8.3350673e-02	1.4210133e-01	1.3675270e+00	7.6711416e-01	6.0041285e-01
3.2000000e+03	7.5756833e-02	1.3482752e-01	1.3505249e+00	7.5101930e-01	5.9950560e-01
3.2250000e+03	7.2734781e-02	1.3146472e-01	1.3440956e+00	7.4478257e-01	5.9931302e-01
3.2500000e+03	7.5136222e-02	1.3309985e-01	1.3533870e+00	7.5182974e-01	6.0155725e-01
3.2750000e+03	8.0254488e-02	1.3749430e-01	1.3702841e+00	7.6539654e-01	6.0488755e-01
3.3000000e+03	8.9214005e-02	1.4744298e-01	1.3997569e+00	7.8909248e-01	6.1066443e-01
3.3250000e+03	9.1689967e-02	1.5099135e-01	1.4149535e+00	7.9916668e-01	6.1578679e-01
3.3500000e+03	8.5968778e-02	1.4453664e-01	1.4082692e+00	7.9010338e-01	6.1816579e-01
3.3750000e+03	8.1537083e-02	1.3920552e-01	1.4010960e+00	7.8208506e-01	6.1901093e-01
3.4000000e+03	7.7610098e-02	1.3402265e-01	1.3900743e+00	7.7264720e-01	6.1742705e-01
3.4250000e+03	7.5975083e-02	1.3137591e-01	1.3865939e+00	7.6927203e-01	6.1732191e-01
3.4500000e+03	7.6107748e-02	1.3079216e-01	1.3909553e+00	7.7158540e-01	6.1936992e-01
3.4750000e+03	7.9329781e-02	1.3400508e-01	1.4053910e+00	7.8202528e-01	6.2336570e-01
3.5000000e+03	8.3886810e-02	1.4019774e-01	1.4259984e+00	7.9688603e-01	6.2911242e-01
3.5250000e+03	7.9446703e-02	1.3560435e-01	1.4245954e+00	7.9174435e-01	6.3285100e-01
3.5500000e+03	7.1998715e-02	1.2769146e-01	1.4156315e+00	7.7981448e-01	6.3581705e-01
3.5750000e+03	6.3232698e-02	1.1820853e-01	1.3996147e+00	7.6304007e-01	6.3657463e-01
3.6000000e+03	5.8841545e-02	1.1297504e-01	1.3953544e+00	7.5651872e-01	6.3883567e-01
3.6250000e+03	6.0225692e-02	1.1310319e-01	1.4077055e+00	7.6407844e-01	6.4362711e-01
3.6500000e+03	6.5964311e-02	1.1749090e-01	1.4320290e+00	7.8197885e-01	6.5005016e-01
3.6750000e+03	7.3883228e-02	1.2562168e-01	1.4643002e+00	8.0603331e-01	6.5826684e-01
3.7000000e+03	7.3223129e-02	1.2392397e-01	1.4748154e+00	8.1063080e-01	6.6418457e-01
3.7250000e+03	7.0187949e-02	1.2016229e-01	1.4775758e+00	8.0897582e-01	6.6859996e-01
3.7500000e+03	6.5557696e-02	1.1485666e-01	1.4715815e+00	8.0134845e-01	6.7023301e-01
3.7750000e+03	6.2576294e-02	1.1116972e-01	1.4669925e+00	7.9607254e-01	6.7091995e-01
3.8000000e+03	6.3325368e-02	1.1147253e-01	1.4724317e+00	7.9954118e-01	6.7289048e-01
3.8250000e+03	6.8349145e-02	1.1653649e-01	1.4916047e+00	8.1415147e-01	6.7745322e-01
3.8500000e+03	7.4812926e-02	1.2461083e-01	1.5170498e+00	8.3333784e-01	6.8371195e-01
3.8750000e+03	7.5442716e-02	1.2544830e-01	1.5269519e+00	8.3891869e-01	6.8803322e-01
3.9000000e+03	7.6288939e-02	1.2601812e-01	1.5366702e+00	8.4462404e-01	6.9204617e-01
3.9250000e+03	7.4850902e-02	1.2383872e-01	1.5370806e+00	8.4339124e-01	6.9368941e-01
3.9500000e+03	7.2331071e-02	1.2007566e-01	1.5303644e+00	8.3751327e-01	6.9285113e-01
