# Force coefficients
# liftDir     : (0.0000000e+00 1.0000000e+00 0.0000000e+00)
# dragDir     : (1.0000000e+00 0.0000000e+00 0.0000000e+00)
# pitchAxis   : (0.0000000e+00 0.0000000e+00 1.0000000e+00)
# magUInf     : 3.6089199e+01
# lRef        : 9.0219998e-01
# Aref        : 6.3155003e-02
# CofR        : (2.2555199e-01 0.0000000e+00 0.0000000e+00)
# Time        	Cm            	Cd            	Cl            	Cl(f)         	Cl(r)         	Cm	Cd	Cl	Cl(f)	Cl(r)
2.5000000e+01	-3.5787497e-02	1.2634230e-01	6.8964934e-01	3.0903718e-01	3.8061216e-01
5.0000000e+01	6.5947786e-02	1.9186477e-01	9.7177303e-01	5.5183429e-01	4.1993874e-01
7.5000000e+01	1.3257459e-01	2.4551433e-01	1.1518813e+00	7.0851529e-01	4.4336608e-01
1.0000000e+02	1.1851973e-01	2.3687451e-01	1.1675631e+00	7.0230126e-01	4.6526182e-01
1.2500000e+02	1.1305813e-01	2.3273496e-01	1.1955078e+00	7.1081203e-01	4.8469573e-01
1.5000000e+02	1.1371806e-01	2.3375684e-01	1.2333938e+00	7.3041493e-01	5.0297886e-01
1.7500000e+02	1.1414491e-01	2.3412004e-01	1.2690561e+00	7.4867296e-01	5.2038312e-01
2.0000000e+02	1.1549482e-01	2.3503546e-01	1.3063898e+00	7.6868975e-01	5.3770006e-01
2.2500000e+02	1.1756580e-01	2.3629098e-01	1.3453050e+00	7.9021829e-01	5.5508667e-01
2.5000000e+02	1.2077929e-01	2.3831303e-01	1.3877518e+00	8.1465518e-01	5.7309663e-01
2.7500000e+02	1.2811857e-01	2.4471985e-01	1.4425812e+00	8.4940916e-01	5.9317201e-01
3.0000000e+02	1.3429542e-01	2.4974498e-01	1.4965986e+00	8.8259470e-01	6.1400390e-01
3.2500000e+02	1.3471319e-01	2.4732146e-01	1.5355840e+00	9.0250516e-01	6.3307881e-01
3.5000000e+02	1.3553615e-01	2.4439058e-01	1.5749178e+00	9.2299503e-01	6.5192276e-01
3.7500000e+02	1.3701127e-01	2.4157111e-01	1.6149967e+00	9.4450963e-01	6.7048705e-01
4.0000000e+02	1.3835642e-01	2.3812699e-01	1.6541852e+00	9.6544898e-01	6.8873620e-01
4.2500000e+02	1.3903795e-01	2.3342173e-01	1.6899740e+00	9.8402494e-01	7.0594901e-01
4.5000000e+02	1.3953276e-01	2.2816649e-01	1.7241784e+00	1.0016220e+00	7.2255647e-01
4.7500000e+02	1.3958479e-01	2.2205864e-01	1.7552249e+00	1.0171973e+00	7.3802769e-01
5.0000000e+02	1.3963979e-01	2.1579182e-01	1.7851145e+00	1.0321970e+00	7.5291747e-01
5.2500000e+02	1.3925312e-01	2.0894262e-01	1.8122267e+00	1.0453664e+00	7.6686019e-01
5.5000000e+02	1.3876735e-01	2.0196532e-01	1.8383453e+00	1.0579400e+00	7.8040528e-01
5.7500000e+02	1.3785616e-01	1.9449179e-01	1.8621166e+00	1.0689144e+00	7.9320216e-01
6.0000000e+02	1.3698643e-01	1.8710819e-01	1.8851103e+00	1.0795416e+00	8.0556870e-01
6.2500000e+02	1.3596629e-01	1.7965378e-01	1.9063388e+00	1.0891356e+00	8.1720310e-01
6.5000000e+02	1.3535975e-01	1.7289488e-01	1.9279510e+00	1.0993352e+00	8.2861573e-01
6.7500000e+02	1.3554399e-01	1.6735625e-01	1.9513646e+00	1.1112263e+00	8.4013832e-01
7.0000000e+02	1.3709304e-01	1.6382757e-01	1.9794486e+00	1.1268173e+00	8.5263121e-01
7.2500000e+02	1.3730040e-01	1.5879475e-01	2.0012512e+00	1.1379260e+00	8.6332524e-01
7.5000000e+02	1.3443641e-01	1.5015769e-01	2.0091047e+00	1.1389887e+00	8.7011594e-01
7.7500000e+02	1.3078567e-01	1.4091967e-01	2.0110221e+00	1.1362967e+00	8.7472534e-01
8.0000000e+02	1.2895769e-01	1.3452333e-01	2.0184214e+00	1.1381683e+00	8.8025302e-01
8.2500000e+02	1.2710439e-01	1.2868814e-01	2.0242476e+00	1.1392282e+00	8.8501942e-01
8.5000000e+02	1.2524636e-01	1.2346812e-01	2.0287631e+00	1.1396279e+00	8.8913518e-01
8.7500000e+02	1.2331410e-01	1.1872548e-01	2.0319216e+00	1.1392750e+00	8.9264673e-01
9.0000000e+02	1.2170844e-01	1.1484378e-01	2.0354285e+00	1.1394227e+00	8.9600581e-01
9.2500000e+02	1.2034013e-01	1.1152909e-01	2.0388737e+00	1.1397769e+00	8.9909673e-01
9.5000000e+02	1.1938924e-01	1.0891517e-01	2.0433156e+00	1.1410470e+00	9.0226859e-01
9.7500000e+02	1.1858366e-01	1.0651059e-01	2.0476720e+00	1.1424197e+00	9.0525234e-01
1.0000000e+03	1.1797696e-01	1.0432083e-01	2.0523241e+00	1.1441389e+00	9.0818506e-01
1.0250000e+03	1.1701217e-01	1.0174523e-01	2.0552402e+00	1.1446322e+00	9.1060793e-01
1.0500000e+03	1.1543515e-01	9.8713301e-02	2.0556402e+00	1.1432552e+00	9.1238499e-01
1.0750000e+03	1.1302940e-01	9.4979145e-02	2.0515802e+00	1.1388195e+00	9.1276067e-01
1.1000000e+03	1.1042928e-01	9.1391072e-02	2.0442412e+00	1.1325499e+00	9.1169131e-01
1.1250000e+03	1.0758101e-01	8.8166572e-02	2.0335715e+00	1.1243668e+00	9.0920472e-01
1.1500000e+03	1.0468914e-01	8.5512154e-02	2.0211003e+00	1.1152393e+00	9.0586102e-01
1.1750000e+03	1.0219752e-01	8.3484299e-02	2.0079119e+00	1.1061535e+00	9.0175843e-01
1.2000000e+03	1.0098975e-01	8.2542181e-02	1.9968055e+00	1.0993925e+00	8.9741302e-01
1.2250000e+03	1.0042908e-01	8.1827722e-02	1.9860429e+00	1.0934505e+00	8.9259237e-01
